identificacion,nombre,edad,altura_cm,peso_lb,sexo,salario,ciudad,fecha_registro,nivel_educacion,email,nombre_clean
2443185281,Lucía Zambrano López,35.0,175.1,169.7,F,532.81,Salinas,2023-01-16,Tecnico,,Lucía Zambrano López
917662728001,LUCÍA LÓPEZ SUÁREZ,46.0,185.4,187.2,M,617.73,Guayaquil,2024-10-22,Secundaria,,Lucía López Suárez
935087510,alejandra acosta torres,41.0,180.5,183.3,M,814.83,Guayaquil,2025-12-22,Universidad,,Alejandra Acosta Torres
139502520,Pedro Valencia Tapia,41.0,162.9,131.7,F,2243.61,Cuenca,2023-02-10,Maestria,pedro.valencia.tapia@empresa.ec,Pedro Valencia Tapia
2423708631,Andrea  Villamar  Mera,32.0,177.3,161.5,F,487.93,Salinas,10/02/2026,Universidad,,Andrea  Villamar  Mera
2447348471,Ricardo López Guerrero,31.0,159.0,133.4,F,480.0,Salinas,2024-11-27,Tecnico,RICARDO.LOPEZ.GUERRERO@YAHOO.COM,Ricardo López Guerrero
836041046,PEDRO CASTRO NAVARRO,47.0,164.9,132.0,F,480.0,Esmeraldas,2024-02-17,Primaria,PEDRO.CASTRO.NAVARRO@GMAIL.COM,Pedro Castro Navarro
959034539, Natalia Acosta Carrillo,38.0,171.0,160.7,F,910.55,Guayaquil,2024-03-15,Secundaria,.natalia.acosta.carrillo@outlook.com,Natalia Acosta Carrillo
157873936001, Bryan Delgado Salazar ,41.0,178.0,176.1,M,1654.28,Cuenca,"Aug 27, 2025",Maestria,bryan.delgado.salazar@yahoo.com,Bryan Delgado Salazar
1715196588,pedro villamar rojas,41.0,172.4,179.0,M,1190.22,Quito,2023-07-03,Secundaria,,Pedro Villamar Rojas
139015853,Carlos Silva López,30.0,160.2,136.5,F,480.0,Cuenca,16/08/2025,Universidad,,Carlos Silva López
145108742,NICOLE VALENCIA VALENCIA,27.0,170.7,143.3,F,715.77,Cuenca,2025-11-30,Tecnico,nicole.valencia.valencia@gmail.com,Nicole Valencia Valencia
2441577620,Paola Bravo Rojas,30.0,170.6,170.9,M,541.63,Salinas,,Primaria,,Paola Bravo Rojas
932572266,MATEO  VILLAMAR  SUÁREZ,42.0,157.5,123.7,F,598.69,Guayaquil,01/06/2024,Primaria,mateo.villamar.suarez@gmail.com,Mateo  Villamar  Suárez
1740229974,Camila Torres Ortega,42.0,175.6,196.6,M,480.0,Quito,"Mar 07, 2025",Secundaria,camila.torres.ortega@yahoo.com,Camila Torres Ortega
956167639,KEVIN TORRES SILVA,38.0,173.6,157.6,M,480.0,Guayaquil,2025-07-13,Secundaria,,Kevin Torres Silva
1004887814, Karen Castro Romero ,39.0,163.3,138.7,F,935.83,Ibarra,2023-07-28,Secundaria,,Karen Castro Romero
2350672289,tatiana rodriguez moreno,33.0,177.2,174.3,M,707.26,Santo Domingo,2023-07-18,Universidad,tatiana.rodriguez.moreno@hotmail.com,Tatiana Rodriguez Moreno
800200339,Nicole Moreno Rodriguez,52.0,175.7,156.7,F,1027.89,Esmeraldas,2023-04-02,Secundaria,nicole.moreno.rodriguez@hotmail.com,Nicole Moreno Rodriguez
1747410692001,ana alvarado torres,29.0,186.7,215.0,M,480.0,Quito,"Jul 02, 2023",Secundaria,ana.alvarado.torres@hotmail.com,Ana Alvarado Torres
1728189877,paola castro solís,28.0,173.1,123.7,F,886.01,Quito,2024-03-17,Secundaria,paola.castro.solis@outlook.com,Paola Castro Solís
105316046,sofía silva herrera,32.0,171.8,159.7,F,542.0,Cuenca,2023-09-07,Secundaria,,Sofía Silva Herrera
714354354, Mateo Silva Torres ,34.0,159.5,111.6,F,480.0,Machala,19/12/2024,Tecnico,,Mateo Silva Torres
631789799,Jorge Castro Vera,43.0,166.3,167.2,F,480.0,Riobamba,2023-07-10,Tecnico,,Jorge Castro Vera
104052709,PAOLA ARÉVALO ROJAS,36.0,174.1,136.0,F,480.0,Cuenca,26/12/2025,Universidad,,Paola Arévalo Rojas
1259084513,Camila Moreno Quintero,38.0,148.7,95.6,F,480.0,Quevedo,2025-05-11,Tecnico,,Camila Moreno Quintero
151165131001,pedro  mendoza  zambrano,36.0,173.7,197.5,M,1404.95,Cuenca,30/08/2023,Secundaria,pedro.mendoza.zambrano@outlook.com,Pedro  Mendoza  Zambrano
128442746,SAMUEL SUÁREZ SALAZAR,41.0,,142.1,F,1429.27,Cuenca,17/12/2023,Maestria,,Samuel Suárez Salazar
900088170, GUSTAVO ESPINOZA ZAMBRANO ,30.0,170.4,161.3,M,1053.84,Guayaquil,2023-11-16,Tecnico,gustavo.espinoza.zambrano@outlook.com,Gustavo Espinoza Zambrano
113251474, jorge alvarado sanchez ,31.0,165.0,152.0,M,683.35,Cuenca,2023-09-19,Secundaria,,Jorge Alvarado Sanchez
1315496776001,Carmen Cornejo Jiménez,33.0,166.4,173.0,M,1017.96,Portoviejo,2024-03-24,Universidad,carmen.cornejo.jimenez@yahoo.com,Carmen Cornejo Jiménez
906716311,CRISTIAN HERRERA BENÍTEZ,30.0,,131.9,F,1038.18,Guayaquil,09/01/2024,Tecnico,cristian.herrera.benitez@outlook.com,Cristian Herrera Benítez
723250924,Melanie  Solís  Romero,29.0,183.0,186.6,M,528.59,Machala,2023-07-10,Maestria,,Melanie  Solís  Romero
937773513,Samuel Mera Jiménez,30.0,169.4,142.2,F,1049.77,Guayaquil,2023-12-28,Secundaria,samuel.mera.jimenez@outlook.com,Samuel Mera Jiménez
945261832,Alejandra Tapia Salazar,33.0,187.3,204.0,M,502.83,Guayaquil,,Secundaria,alejandra.tapia.salazar@yahoo.com,Alejandra Tapia Salazar
929597052001,Jose Jiménez García,37.0,177.7,157.5,M,480.0,Guayaquil,02/06/2024,Universidad,,Jose Jiménez García
937692572,Luis Alvarado Castro,25.0,172.0,176.4,M,566.3,Guayaquil,2025-08-29,Tecnico,,Luis Alvarado Castro
1133723393,Alejandra Silva Romero,37.0,180.3,189.5,M,739.71,Loja,,Universidad,alejandra.silva.romero@outlook.com,Alejandra Silva Romero
946447489,Elena Herrera Jiménez,,165.6,160.5,F,480.0,Guayaquil,20/08/2024,Tecnico,,Elena Herrera Jiménez
2321430049,Alejandro Moreno Cornejo,41.0,167.9,153.2,F,480.0,Santo Domingo,2024-05-26,Universidad, alejandro.moreno.cornejo@outlook.com ,Alejandro Moreno Cornejo
1753233640,maría navarro rodriguez,39.0,176.1,173.0,M,1266.72,Quito,24/03/2023,Tecnico,maria.navarro.rodriguez@outlook.com,María Navarro Rodriguez
125539510001,Alejandra Reyes Guerrero,36.0,161.3,155.9,F,568.32,Cuenca,2026-02-03,Secundaria,alejandra.reyes.guerrero@empresa.ec,Alejandra Reyes Guerrero
1710211341,Esteban Cedeño Castro,38.0,163.7,143.5,F,767.75,Quito,23/07/2024,Universidad,esteban.cedeno.castro@hotmail.com,Esteban Cedeño Castro
952778306,RICARDO JIMÉNEZ LOOR,41.0,167.3,146.7,F,527.05,Guayaquil,2023-02-15,Secundaria,ricardo.jimenez.loor@gmail.com,Ricardo Jiménez Loor
940321268,Gustavo Reyes Rojas,27.0,169.7,134.7,F,480.0,Guayaquil,2024-05-07,Tecnico,gustavo.reyes.rojas@empresa.ec,Gustavo Reyes Rojas
1827237130001,Camila Navarro Loor,26.0,165.3,136.1,F,637.01,Ambato,2023-06-04,Tecnico,,Camila Navarro Loor
634295174,lucía romero salazar,44.0,169.5,127.8,F,1782.51,Riobamba,2024-06-01,Maestria,,Lucía Romero Salazar
1752939486001,CARLOS MERA NAVARRO,28.0,166.9,142.1,F,1378.33,Quito,03/12/2024,Tecnico,carlos.mera.navarro@hotmail.com,Carlos Mera Navarro
922886023,kevin salazar tapia,39.0,168.4,137.2,M,480.0,Guayaquil,21/02/2023,Tecnico,kevin.salazar.tapia@yahoo.com,Kevin Salazar Tapia
145217931,Pedro Ortega Valencia,42.0,157.2,137.0,F,480.0,Cuenca,2024-04-24,Secundaria,pedro.ortega.valencia@yahoo.com,Pedro Ortega Valencia
131928475001,BRYAN  RODRIGUEZ  NAVARRO,40.0,157.9,115.3,F,943.4,Cuenca,09/08/2023,Secundaria,BRYAN.RODRIGUEZ.NAVARRO@OUTLOOK.COM,Bryan  Rodriguez  Navarro
1122293077,kevin peña jiménez,31.0,164.0,147.0,F,2590.14,Loja,2025-06-01,Universidad,kevin.pena.jimenez@outlook.com,Kevin Peña Jiménez
901038000001,karen sanchez bravo,32.0,185.0,190.4,M,725.15,Guayaquil,2024-07-06,Maestria,karen.sanchez.bravo@gmail.com,Karen Sanchez Bravo
1317907580, DAVID REYES SOLÍS ,37.0,171.4,154.9,M,480.0,Manta,2024-11-29,Secundaria,david.reyes.solis@empresa.ec,David Reyes Solís
908846785,DIANA CHÁVEZ SUÁREZ,42.0,172.2,134.3,F,674.32,Guayaquil,2023-09-24,Universidad,diana.chavez.suarez@gmail.com,Diana Chávez Suárez
1304343252,CRISTIAN  SILVA  SUÁREZ,38.0,171.7,158.3,F,480.0,Portoviejo,,Secundaria,,Cristian  Silva  Suárez
129426631001,tatiana villamar navarro,44.0,181.0,178.5,M,536.56,Cuenca,02/09/2025,Secundaria,TATIANA.VILLAMAR.NAVARRO@GMAIL.COM,Tatiana Villamar Navarro
958597049,juan valencia quintero,37.0,171.2,148.6,M,480.0,Guayaquil,2023-06-22,Secundaria,juan.valencia.quintero@hotmail.com,Juan Valencia Quintero
623052727,Javier Herrera Salazar,42.0,,159.4,F,1006.24,Riobamba,15/02/2025,Universidad,javier.herrera.salazar@empresa.ec,Javier Herrera Salazar
1732284300001,Melanie Arévalo Sanchez,41.0,168.8,120.5,F,735.19,Quito,2024-09-29,Universidad,,Melanie Arévalo Sanchez
941334120,Daniel  Vera  Ortega,30.0,173.0,154.4,M,596.65,Guayaquil,2023-12-28,Tecnico,,Daniel  Vera  Ortega
911896652, natalia valencia villamar,29.0,181.4,190.7,M,480.0,Guayaquil,2023-01-17,Secundaria,.natalia.valencia.villamar@gmail.com,Natalia Valencia Villamar
1756677652,David Valencia Ortega,34.0,152.3,108.6,F,480.0,Quito,,Universidad,david.valencia.ortega@gmail.com,David Valencia Ortega
1336867575,KAREN PEÑA HERRERA,34.0,175.8,173.9,M,551.97,Portoviejo,2024-12-17,Secundaria,,Karen Peña Herrera
920013422001,Mateo Flores Moreno,29.0,180.7,175.3,M,990.63,Guayaquil,17/10/2023,Universidad,mateo.flores.moreno@outlook.com,Mateo Flores Moreno
931635544,LUCÍA VILLACÍS DELGADO,34.0,165.5,153.4,F,480.34,Guayaquil,2023-12-29,Maestria,,Lucía Villacís Delgado
2331125225,PEDRO MERA REYES,46.0,164.3,135.0,F,621.63,Santo Domingo,,Universidad,,Pedro Mera Reyes
912012572,Jose Guerrero Torres,34.0,,174.9,M,569.17,Guayaquil,2023-11-13,Universidad,jose.guerrero.torres@empresa.ec,Jose Guerrero Torres
1709204125001,KEVIN LÓPEZ ROMERO,38.0,164.1,150.7,F,1574.53,Quito,2024-01-21,Maestria,kevin.lopez.romero@gmail.com,Kevin López Romero
2344954785,LUIS MERA PEÑA,39.0,171.6,181.3,F,480.0,Santo Domingo,26/04/2025,Secundaria,luis.mera.pena@empresa.ec,Luis Mera Peña
919698506,Ricardo López Carrillo,50.0,177.0,179.6,M,884.55,Guayaquil,2023-05-14,Universidad,,Ricardo López Carrillo
944119999,pedro suárez lópez,29.0,167.8,166.0,M,480.0,Guayaquil,2025-08-14,Universidad,pedro.suarez.lopez@gmail.com,Pedro Suárez López
648605749,PEDRO SALAZAR CASTRO,33.0,182.8,195.5,M,659.53,Riobamba,2025-02-06,Secundaria,pedro.salazar.castro@yahoo.com,Pedro Salazar Castro
1017520899,DIEGO CASTRO ROJAS,28.0,160.8,116.4,F,530.08,Ibarra,29/08/2023,Universidad,diego.castro.rojas@yahoo.com,Diego Castro Rojas
1144366752001, Natalia Mera Castro,,172.7,157.5,M,1262.79,Loja,2023-11-16,Universidad,.natalia.mera.castro@gmail.com,Natalia Mera Castro
125516104,Camila Quintero Rodriguez,38.0,164.8,147.8,M,484.78,Cuenca,2025-06-13,Tecnico,,Camila Quintero Rodriguez
1145115513,Andrés Benítez Solís,33.0,185.4,209.9,M,942.38,Loja,26/11/2023,Universidad,,Andrés Benítez Solís
927154427,Tatiana Bravo Herrera,38.0,172.3,165.9,M,571.19,Guayaquil,18/06/2025,Maestria,TATIANA.BRAVO.HERRERA@OUTLOOK.COM,Tatiana Bravo Herrera
914079025,Paola Acosta Quintero,33.0,175.2,173.4,M,1154.48,Guayaquil,2024-10-07,Universidad,paola.acosta.quintero@yahoo.com,Paola Acosta Quintero
1710501865,María López Benítez,37.0,191.2,215.4,M,1652.65,Quito,02/11/2023,Tecnico,,María López Benítez
953388352, Diana Cruz Tapia ,36.0,178.0,166.9,M,716.19,Guayaquil,"Oct 22, 2023",Secundaria,diana.cruz.tapia@gmail.com,Diana Cruz Tapia
1705996237,GUSTAVO CEDEÑO RODRIGUEZ,32.0,165.6,128.2,F,877.55,Quito,2025-08-01,Maestria,gustavo.cedeno.rodriguez@gmail.com,Gustavo Cedeño Rodriguez
1225258753,Samuel Rojas Mera,46.0,173.7,155.1,M,525.0,Quevedo,22/03/2024,Secundaria,samuel.rojas.mera@empresa.ec,Samuel Rojas Mera
935591271001,CRISTIAN RODRIGUEZ NAVARRO,38.0,171.5,142.2,F,556.54,Guayaquil,2023-05-14,Secundaria,cristian.rodriguez.navarro@hotmail.com,Cristian Rodriguez Navarro
1706049416,cristian bravo navarro,36.0,184.0,190.7,M,480.0,Quito,2024-12-14,Tecnico,,Cristian Bravo Navarro
939703898001,Luis  Benítez  Moreno,,179.5,171.6,M,1392.77,Guayaquil,18/10/2025,Universidad,luis.benitez.moreno@empresa.ec,Luis  Benítez  Moreno
1706606421,RICARDO  JIMÉNEZ  NAVARRO,32.0,164.5,151.0,M,961.29,Quito,30/11/2025,Tecnico,ricardo.jimenez.navarro@yahoo.com,Ricardo  Jiménez  Navarro
1747658373,SOFÍA NAVARRO ROMERO,40.0,170.5,146.7,F,511.83,Quito,09/10/2023,Tecnico,sofia.navarro.romero@yahoo.com,Sofía Navarro Romero
741987812,Camila Tapia López,57.0,171.5,144.3,M,480.0,Machala,12/10/2025,Primaria,camila.tapia.lopez@hotmail.com,Camila Tapia López
125066308, Alejandro Silva Vera ,27.0,168.5,160.8,F,631.85,Cuenca,2025-02-18,Universidad,alejandro.silva.vera@outlook.com,Alejandro Silva Vera
906934138,Daniel Moreno Ortega,46.0,181.2,191.4,M,480.0,Guayaquil,2024-07-02,Secundaria,daniel.moreno.ortega@gmail.com,Daniel Moreno Ortega
2346343151001,carlos romero suárez,47.0,186.5,212.6,M,703.96,Santo Domingo,2024-05-22,Maestria,,Carlos Romero Suárez
1335498323, kevin rojas loor ,32.0,170.9,174.2,M,2010.02,Manta,2023-10-01,Maestria,,Kevin Rojas Loor
934140658001,DIEGO FLORES CHÁVEZ,28.0,161.4,140.8,F,480.0,Guayaquil,2024-09-13,Primaria,diego.flores.chavez@outlook.com,Diego Flores Chávez
2325277743,Tatiana Herrera Paredes,57.0,156.1,120.4,F,480.0,Santo Domingo,2024-04-19,Secundaria,,Tatiana Herrera Paredes
1316889649, Alejandro Mera Solís ,37.0,165.9,140.0,F,624.35,Manta,20/09/2023,Secundaria,alejandro.mera.solis@yahoo.com,Alejandro Mera Solís
1848635577,Daniel Peña Carrillo,29.0,,186.3,M,1346.93,Ambato,13/12/2024,Secundaria,daniel.pena.carrillo@gmail.com,Daniel Peña Carrillo
1705185831, PAOLA GUERRERO VALENCIA ,39.0,170.4,188.1,M,642.99,Quito,05/09/2025,Universidad,PAOLA.GUERRERO.VALENCIA@EMPRESA.EC,Paola Guerrero Valencia
1726078569,Ricardo Mendoza Alvarado,46.0,187.7,199.5,M,1138.56,Quito,12/06/2025,Universidad,ricardo.mendoza.alvarado@outlook.com,Ricardo Mendoza Alvarado
1739133914,fernanda alvarado cruz,27.0,177.7,170.6,M,730.62,Quito,2023-02-07,Universidad,,Fernanda Alvarado Cruz
908022676, Diego Carrillo Valencia ,55.0,180.1,190.9,M,480.0,Guayaquil,05/05/2025,Secundaria,,Diego Carrillo Valencia
903667772,Kevin Reyes Cornejo,35.0,192.4,223.3,M,480.62,Guayaquil,2024-05-12,Universidad,,Kevin Reyes Cornejo
1117236669001,ANA CASTRO CARRILLO,34.0,170.5,182.8,M,569.97,Loja,2025-08-28,Tecnico,ANA.CASTRO.CARRILLO@EMPRESA.EC,Ana Castro Carrillo
1820404372, Carmen Loor Torres ,33.0,179.6,178.6,M,494.49,Ambato,2023-11-28,Universidad,carmen.loor.torres@empresa.ec,Carmen Loor Torres
956840599, Valeria Reyes Silva ,,184.0,192.9,M,480.0,Guayaquil,30/11/2025,Secundaria,,Valeria Reyes Silva
1726746629001,Gustavo  Molina  Cornejo,37.0,175.0,151.8,F,1026.02,Quito,31/12/2025,Universidad,gustavo.molina.cornejo@empresa.ec,Gustavo  Molina  Cornejo
1312475294,Cristian López Loor,30.0,175.2,167.5,M,480.0,Portoviejo,"Dec 02, 2023",Universidad,,Cristian López Loor
817282841,ISABELA GUERRERO MOLINA,36.0,163.0,124.1,F,619.02,Esmeraldas,"Mar 19, 2024",Universidad,,Isabela Guerrero Molina
142748276,Andrés Rodriguez Villacís,35.0,164.3,125.7,F,480.0,Cuenca,22/07/2024,Tecnico,andres.rodriguez.villacis@outlook.com,Andrés Rodriguez Villacís
1237195068,SAMUEL CASTRO VILLAMAR,31.0,177.3,193.3,M,668.47,Quevedo,2024-04-06,Secundaria,samuel.castro.villamar@outlook.com,Samuel Castro Villamar
939058095001,diana lópez paredes,34.0,152.7,105.7,F,480.0,Guayaquil,2024-05-07,Primaria,diana.lopez.paredes@empresa.ec,Diana López Paredes
921519377001,diego benítez zambrano,45.0,169.8,157.5,F,809.31,Guayaquil,21/08/2025,Primaria,diego.benitez.zambrano@empresa.ec,Diego Benítez Zambrano
1722369095,Fernanda Romero Chávez,25.0,167.7,168.7,M,815.51,Quito,20/08/2025,Universidad,fernanda.romero.chavez@hotmail.com,Fernanda Romero Chávez
1341633541001, pedro navarro cruz ,44.0,164.0,147.0,F,781.35,Manta,2024-01-02,Secundaria,,Pedro Navarro Cruz
645822834, Carmen Delgado Mendoza ,,162.5,148.8,F,480.0,Riobamba,24/05/2024,Universidad,carmen.delgado.mendoza@yahoo.com,Carmen Delgado Mendoza
1116909951,CRISTIAN MOLINA TORRES,26.0,185.6,194.0,M,480.0,Loja,,Universidad,,Cristian Molina Torres
1352006835,NICOLE LÓPEZ NAVARRO,36.0,183.6,181.9,M,480.0,Portoviejo,"Oct 12, 2025",Universidad,,Nicole López Navarro
1230476937,ana herrera espinoza,32.0,179.7,201.0,M,495.09,Quevedo,"Jan 21, 2023",Secundaria,ana.herrera.espinoza@gmail.com,Ana Herrera Espinoza
1715881593,Andrés Villacís Romero,32.0,178.0,179.7,F,646.9,Quito,2024-05-09,Universidad,,Andrés Villacís Romero
1343768352,  Gustavo  Mendoza  García  ,37.0,177.1,161.7,F,653.38,Manta,"Feb 04, 2025",Universidad,,Gustavo  Mendoza  García
930554928, LUCÍA CORNEJO ARÉVALO ,57.0,165.8,151.2,M,480.0,Guayaquil,18/09/2025,Secundaria,lucia.cornejo.arevalo@empresa.ec,Lucía Cornejo Arévalo
905293791,Gustavo Bravo Cornejo,37.0,160.2,130.2,F,786.97,Guayaquil,2026-01-12,Secundaria,gustavo.bravo.cornejo@hotmail.com,Gustavo Bravo Cornejo
939725172001,DANIEL CORNEJO CASTRO,34.0,185.8,214.1,M,481.33,Guayaquil,,Tecnico,daniel.cornejo.castro@hotmail.com,Daniel Cornejo Castro
958395915, Elena Cedeño Silva ,32.0,174.8,173.9,M,480.0,Guayaquil,26/05/2023,Universidad,elena.cedeno.silva@gmail.com,Elena Cedeño Silva
931931836,Tatiana  Valencia  Suárez,51.0,164.9,149.0,F,561.64,Guayaquil,2023-10-16,Universidad, tatiana.valencia.suarez@hotmail.com ,Tatiana  Valencia  Suárez
947800322,Melanie  Guerrero  Arévalo,26.0,162.6,167.5,M,687.99,Guayaquil,2024-12-03,Secundaria,melanie.guerrero.arevalo@yahoo.com,Melanie  Guerrero  Arévalo
1019511110,David Castro Tapia,40.0,155.1,107.1,F,2058.61,Ibarra,2023-06-21,Maestria,david.castro.tapia@outlook.com,David Castro Tapia
1305367292,jose sanchez carrillo,,166.2,149.4,F,1136.59,Portoviejo,18/01/2026,Secundaria,jose.sanchez.carrillo@gmail.com,Jose Sanchez Carrillo
928264415, sebastián mera romero ,37.0,174.2,126.5,F,1104.06,Guayaquil,2025-08-07,Secundaria,sebastian.mera.romero@empresa.ec,Sebastián Mera Romero
143481620,Alejandro Moreno López,38.0,186.7,188.4,M,675.78,Cuenca,2023-05-17,Maestria,,Alejandro Moreno López
119902112,adriana garcía delgado,32.0,166.3,164.9,M,913.06,Cuenca,"May 06, 2023",Universidad,adriana.garcia.delgado@hotmail.com,Adriana García Delgado
1103654339001,paola navarro romero,41.0,168.6,161.0,F,888.46,Loja,2023-12-10,Universidad,paola.navarro.romero@empresa.ec,Paola Navarro Romero
615547783,Alejandra Paredes Alvarado,36.0,166.4,156.7,M,480.0,Riobamba,20/09/2023,Tecnico,alejandra.paredes.alvarado@yahoo.com,Alejandra Paredes Alvarado
1303158123,diego villacís villacís,37.0,158.3,122.5,F,870.17,Manta,"Feb 15, 2024",Universidad,,Diego Villacís Villacís
1044414454,JAVIER ESPINOZA RODRIGUEZ,31.0,171.5,140.0,F,480.0,Ibarra,"Jan 20, 2026",Universidad,javier.espinoza.rodriguez@empresa.ec,Javier Espinoza Rodriguez
1722065149,mateo herrera rodriguez,40.0,168.4,156.1,F,1065.94,Quito,,Universidad,,Mateo Herrera Rodriguez
1700661513,Sofía Jiménez Romero,43.0,181.9,201.6,M,706.7,Quito,02/01/2026,Tecnico,,Sofía Jiménez Romero
723974374,Carlos Tapia Herrera,32.0,187.7,191.3,M,480.0,Machala,"Jan 11, 2024",Tecnico,carlos.tapia.herrera@gmail.com,Carlos Tapia Herrera
1751044585,Tatiana Suárez Navarro,46.0,166.4,143.3,F,707.77,Quito,2025-08-25,Secundaria,tatiana.suarez.navarro@empresa.ec,Tatiana Suárez Navarro
947028288001,Kevin Cruz Vera,28.0,178.3,183.7,M,2514.55,Guayaquil,2023-12-17,Secundaria,,Kevin Cruz Vera
903004406001,CRISTIAN VILLACÍS PEÑA,36.0,162.5,140.1,F,480.0,Guayaquil,09/07/2023,Tecnico,,Cristian Villacís Peña
936822428001, NATALIA CHÁVEZ DELGADO,33.0,166.1,124.5,F,480.0,Guayaquil,23/02/2023,Secundaria,,Natalia Chávez Delgado
646297671001,Adriana Salazar Peña,,177.3,167.5,M,1129.55,Riobamba,15/03/2025,Secundaria,,Adriana Salazar Peña
113037717,Jorge Suárez Loor,42.0,156.4,131.5,F,481.41,Cuenca,2023-11-26,Maestria,JORGE.SUAREZ.LOOR@OUTLOOK.COM,Jorge Suárez Loor
1757820582001, SEBASTIÁN CASTRO FLORES ,40.0,150.2,95.0,F,1046.93,Quito,2025-10-17,Universidad,sebastian.castro.flores@hotmail.com,Sebastián Castro Flores
107251563,DAVID ROMERO DELGADO,48.0,187.7,212.3,M,735.18,Cuenca,2024-12-28,Secundaria,david.romero.delgado@yahoo.com,David Romero Delgado
926521626,ANDRÉS LOOR VALENCIA,36.0,164.1,134.1,F,750.62,Guayaquil,2023-12-05,Tecnico,,Andrés Loor Valencia
921253050,ANDREA PAREDES VALENCIA,34.0,170.4,143.4,F,480.0,Guayaquil,"Aug 05, 2025",Universidad,andrea.paredes.valencia@outlook.com,Andrea Paredes Valencia
148037609,Jose Sanchez Delgado,33.0,,151.3,M,480.0,Cuenca,"Sep 22, 2023",Primaria,JOSE.SANCHEZ.DELGADO@EMPRESA.EC,Jose Sanchez Delgado
1712744232,David Carrillo Alvarado,43.0,167.6,149.0,M,716.37,Quito,"Jan 26, 2024",Tecnico,,David Carrillo Alvarado
906722756,Elena Silva Flores,35.0,178.9,167.9,M,480.0,Guayaquil,"May 08, 2024",Primaria,elena.silva.flores@yahoo.com,Elena Silva Flores
942321027001,KAREN REYES MERA,40.0,161.3,142.8,M,553.28,Guayaquil,2025-07-07,Tecnico,,Karen Reyes Mera
904902657001,Esteban Castro Rojas,47.0,166.2,146.9,F,563.02,Guayaquil,"Dec 27, 2024",Maestria,,Esteban Castro Rojas
926173469,Javier  Romero  Herrera,41.0,166.2,153.4,M,774.21,Guayaquil,10/05/2025,Universidad,javier.romero.herrera@hotmail.com,Javier  Romero  Herrera
143904761,Tatiana Herrera Romero,28.0,167.5,153.4,M,654.91,Cuenca,"Dec 31, 2025",Tecnico,tatiana.herrera.romero@outlook.com,Tatiana Herrera Romero
957033079, Natalia Villamar Herrera,,166.5,147.2,F,830.44,Guayaquil,29/06/2023,Secundaria,,Natalia Villamar Herrera
2425365018,ANA REYES SILVA,40.0,173.9,182.4,M,480.0,Salinas,26/04/2024,Universidad,,Ana Reyes Silva
1853083267,lucía  reyes  peña,30.0,174.3,188.0,M,609.5,Ambato,2023-11-25,Tecnico,lucia.reyes.pena@empresa.ec,Lucía  Reyes  Peña
140528530,Gustavo Jiménez Silva,39.0,159.8,113.7,F,1743.35,Cuenca,08/12/2025,Universidad,,Gustavo Jiménez Silva
929277697,Lucía Paredes Solís,52.0,171.0,164.2,F,864.9,Guayaquil,2024-12-07,Tecnico,,Lucía Paredes Solís
945987485,MIGUEL VERA DELGADO,33.0,182.0,169.8,M,483.16,Guayaquil,2025-12-19,Secundaria,miguel.vera.delgado@outlook.com,Miguel Vera Delgado
2445423656,Camila Villacís Carrillo,42.0,177.7,159.2,M,638.51,Salinas,"Nov 27, 2024",Universidad,camila.villacis.carrillo@yahoo.com,Camila Villacís Carrillo
941815425,CAMILA CARRILLO SANCHEZ,,174.8,159.3,M,480.0,Guayaquil,14/10/2023,Secundaria,camila.carrillo.sanchez@gmail.com,Camila Carrillo Sanchez
730608395,María Zambrano Villacís,39.0,175.1,176.6,M,1483.47,Machala,2025-09-16,Universidad,maria.zambrano.villacis@gmail.com,María Zambrano Villacís
109234419,Sebastián Bravo Villacís,44.0,178.9,181.0,M,544.28,Cuenca,,Universidad,,Sebastián Bravo Villacís
1059437259, Andrea Castro García ,33.0,157.8,144.5,F,836.9,Ibarra,11/07/2024,Universidad,andrea.castro.garcia@hotmail.com,Andrea Castro García
101791457,kevin solís quintero,,171.4,153.4,F,1584.6,Cuenca,2024-11-07,Tecnico,,Kevin Solís Quintero
1817591660, Carlos Jiménez Herrera ,40.0,170.2,168.5,F,1055.82,Ambato,"Oct 14, 2023",Tecnico,carlos.jimenez.herrera@yahoo.com,Carlos Jiménez Herrera
124431222,sebastián rodriguez ortega,41.0,177.8,165.6,M,645.03,Cuenca,"Mar 12, 2025",Tecnico,SEBASTIAN.RODRIGUEZ.ORTEGA@YAHOO.COM,Sebastián Rodriguez Ortega
913057337,Carmen López Cruz,43.0,173.3,160.0,M,565.82,Guayaquil,"Apr 26, 2024",Tecnico,carmen.lopez.cruz@outlook.com,Carmen López Cruz
923601413,ALEJANDRA CRUZ CORNEJO,30.0,177.7,175.7,M,480.0,Guayaquil,2023-03-01,Tecnico,alejandra.cruz.cornejo@outlook.com,Alejandra Cruz Cornejo
904236148,alejandra loor rojas,30.0,179.0,173.7,M,723.43,Guayaquil,"Jun 25, 2024",Universidad,alejandra.loor.rojas@gmail.com,Alejandra Loor Rojas
1703904969001,GUSTAVO SALAZAR HERRERA,41.0,152.6,99.2,F,736.88,Quito,2023-07-19,Universidad,,Gustavo Salazar Herrera
1718819269,Carmen Mera Chávez,27.0,152.9,109.2,F,523.08,Quito,15/04/2024,Universidad,carmen.mera.chavez@gmail.com,Carmen Mera Chávez
